LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate,ParameterList,Message
273,081111,073230,34,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.addStoredBlock', ':', ' ', 'blockMap', ' ', 'updated', ':', ' ', '<*>', ' ', 'is', ' ', 'added', ' ', 'to', ' ', ' ', '<*>', ' ', ' ', 'size', ' ', '<*>']",5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.251.193.175:50010', 'blk_2460145905812664251', '67108864']",BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.193.175:50010 is added to blk_2460145905812664251 size 67108864
274,081111,073302,23438,INFO,dfs.DataNode$PacketResponder,"['Received', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'of', ' ', 'size', ' ', '<*>', ' ', 'from', ' ', '/', ' ', '<*>', ' ']",198933df,Received block <*> of size <*> from / <*>,[],Received block blk_-7207514537719465756 of size 67108864 from /10.251.75.143
275,081111,073314,23367,INFO,dfs.DataNode$DataXceiver,"['Receiving', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'src', ':', ' ', '/<*>', ' ', 'dest', ':', ' ', '/<*>']",bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_5216491057643255876', '10.251.105.189:55126', '10.251.105.189:50010']",Receiving block blk_5216491057643255876 src: /10.251.105.189:55126 dest: /10.251.105.189:50010
276,081111,073350,31,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.addStoredBlock', ':', ' ', 'blockMap', ' ', 'updated', ':', ' ', '<*>', ' ', 'is', ' ', 'added', ' ', 'to', ' ', ' ', '<*>', ' ', ' ', 'size', ' ', '<*>']",5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.250.7.96:50010', 'blk_4641147544753118391', '67108864']",BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.96:50010 is added to blk_4641147544753118391 size 67108864
277,081111,073403,23490,INFO,dfs.DataNode$PacketResponder,"['PacketResponder', ' ', '<*>', ' ', 'for', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'terminating']",dc2c74b7,PacketResponder <*> for block <*> terminating,"['0', 'blk_-85872290979354091']",PacketResponder 0 for block blk_-85872290979354091 terminating
278,081111,073406,23140,INFO,dfs.DataNode$PacketResponder,"['Received', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'of', ' ', 'size', ' ', '<*>', ' ', 'from', ' ', '/', ' ', '<*>', ' ']",198933df,Received block <*> of size <*> from / <*>,[],Received block blk_-8310554294841246175 of size 67108864 from /10.251.123.132
279,081111,073441,17869,INFO,dfs.DataNode$DataXceiver,"['Receiving', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'src', ':', ' ', '/<*>', ' ', 'dest', ':', ' ', '/<*>']",bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-7293871043749246063', '10.251.193.175:59757', '10.251.193.175:50010']",Receiving block blk_-7293871043749246063 src: /10.251.193.175:59757 dest: /10.251.193.175:50010
280,081111,073507,23329,INFO,dfs.DataNode$PacketResponder,"['Received', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'of', ' ', 'size', ' ', '<*>', ' ', 'from', ' ', '/', ' ', '<*>', ' ']",198933df,Received block <*> of size <*> from / <*>,[],Received block blk_3107521534415119817 of size 67108864 from /10.251.193.224
281,081111,073525,23203,INFO,dfs.DataNode$PacketResponder,"['Received', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'of', ' ', 'size', ' ', '<*>', ' ', 'from', ' ', '/', ' ', '<*>', ' ']",198933df,Received block <*> of size <*> from / <*>,[],Received block blk_7194943883245628915 of size 67108864 from /10.251.71.193
282,081111,073610,23484,INFO,dfs.DataNode$PacketResponder,"['Received', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'of', ' ', 'size', ' ', '<*>', ' ', 'from', ' ', '/', ' ', '<*>', ' ']",198933df,Received block <*> of size <*> from / <*>,[],Received block blk_-3816036740130815667 of size 3547785 from /10.250.19.227
283,081111,073704,23532,INFO,dfs.DataNode$PacketResponder,"['Received', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'of', ' ', 'size', ' ', '<*>', ' ', 'from', ' ', '/', ' ', '<*>', ' ']",198933df,Received block <*> of size <*> from / <*>,[],Received block blk_-5450224419450631495 of size 67108864 from /10.251.42.84
284,081111,073746,23412,INFO,dfs.DataNode$DataXceiver,"['Receiving', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'src', ':', ' ', '/<*>', ' ', 'dest', ':', ' ', '/<*>']",bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_5881782374981838094', '10.251.214.18:43091', '10.251.214.18:50010']",Receiving block blk_5881782374981838094 src: /10.251.214.18:43091 dest: /10.251.214.18:50010
285,081111,073802,23624,INFO,dfs.DataNode$PacketResponder,"['PacketResponder', ' ', '<*>', ' ', 'for', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'terminating']",dc2c74b7,PacketResponder <*> for block <*> terminating,"['1', 'blk_7078766226078740026']",PacketResponder 1 for block blk_7078766226078740026 terminating
286,081111,073914,23367,INFO,dfs.DataNode$PacketResponder,"['Received', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'of', ' ', 'size', ' ', '<*>', ' ', 'from', ' ', '/', ' ', '<*>', ' ']",198933df,Received block <*> of size <*> from / <*>,[],Received block blk_-7380871572601322244 of size 67108864 from /10.251.121.224
287,081111,073943,23467,INFO,dfs.DataNode$DataXceiver,"['Receiving', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'src', ':', ' ', '/<*>', ' ', 'dest', ':', ' ', '/<*>']",bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_3846795603907041885', '10.250.10.176:47296', '10.250.10.176:50010']",Receiving block blk_3846795603907041885 src: /10.250.10.176:47296 dest: /10.250.10.176:50010
288,081111,073949,23599,INFO,dfs.DataNode$PacketResponder,"['Received', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'of', ' ', 'size', ' ', '<*>', ' ', 'from', ' ', '/', ' ', '<*>', ' ']",198933df,Received block <*> of size <*> from / <*>,[],Received block blk_7922331746517419368 of size 67108864 from /10.251.199.19
289,081111,074108,23144,INFO,dfs.DataNode$PacketResponder,"['Received', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'of', ' ', 'size', ' ', '<*>', ' ', 'from', ' ', '/', ' ', '<*>', ' ']",198933df,Received block <*> of size <*> from / <*>,[],Received block blk_155320394753274773 of size 67108864 from /10.251.201.204
290,081111,074200,23325,INFO,dfs.DataNode$PacketResponder,"['PacketResponder', ' ', '<*>', ' ', 'for', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'terminating']",dc2c74b7,PacketResponder <*> for block <*> terminating,"['2', 'blk_-5722491454804415982']",PacketResponder 2 for block blk_-5722491454804415982 terminating
291,081111,074309,23736,INFO,dfs.DataNode$PacketResponder,"['Received', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'of', ' ', 'size', ' ', '<*>', ' ', 'from', ' ', '/', ' ', '<*>', ' ']",198933df,Received block <*> of size <*> from / <*>,[],Received block blk_-3482997549732691785 of size 67108864 from /10.251.122.79
292,081111,074409,23194,INFO,dfs.DataNode$DataXceiver,"['Receiving', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'src', ':', ' ', '/<*>', ' ', 'dest', ':', ' ', '/<*>']",bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_6417614801998326532', '10.251.214.67:48694', '10.251.214.67:50010']",Receiving block blk_6417614801998326532 src: /10.251.214.67:48694 dest: /10.251.214.67:50010
293,081111,074431,23560,INFO,dfs.DataNode$PacketResponder,"['Received', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'of', ' ', 'size', ' ', '<*>', ' ', 'from', ' ', '/', ' ', '<*>', ' ']",198933df,Received block <*> of size <*> from / <*>,[],Received block blk_-1090213273274684471 of size 67108864 from /10.251.214.130
294,081111,074449,23551,INFO,dfs.DataNode$DataXceiver,"['Receiving', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'src', ':', ' ', '/<*>', ' ', 'dest', ':', ' ', '/<*>']",bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-3738901473077208093', '10.251.199.150:49679', '10.251.199.150:50010']",Receiving block blk_-3738901473077208093 src: /10.251.199.150:49679 dest: /10.251.199.150:50010
295,081111,074540,29,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.allocateBlock', ':', ' ', '/user/root/rand6/_temporary/_task_200811101024_0013_m_001850_0/part-01850.', ' ', ' ', '<*>', ' ']",3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,"['/user/root/rand6/_temporary/_task_200811101024_0013_m_001850_0/part-01850.', 'blk_-4312777901444596370']",BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_001850_0/part-01850. blk_-4312777901444596370
296,081111,074548,27,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.allocateBlock', ':', ' ', '/user/root/rand6/_temporary/_task_200811101024_0013_m_001835_0/part-01835.', ' ', ' ', '<*>', ' ']",3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,"['/user/root/rand6/_temporary/_task_200811101024_0013_m_001835_0/part-01835.', 'blk_6178964531181542074']",BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_001835_0/part-01835. blk_6178964531181542074
297,081111,074653,23823,INFO,dfs.DataNode$PacketResponder,"['PacketResponder', ' ', '<*>', ' ', 'for', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'terminating']",dc2c74b7,PacketResponder <*> for block <*> terminating,"['0', 'blk_8550326614414622861']",PacketResponder 0 for block blk_8550326614414622861 terminating
298,081111,074955,23635,INFO,dfs.DataNode$PacketResponder,"['PacketResponder', ' ', '<*>', ' ', 'for', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'terminating']",dc2c74b7,PacketResponder <*> for block <*> terminating,"['0', 'blk_-6525012344542022819']",PacketResponder 0 for block blk_-6525012344542022819 terminating
299,081111,074958,29,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.allocateBlock', ':', ' ', '/user/root/rand6/_temporary/_task_200811101024_0013_m_001983_0/part-01983.', ' ', ' ', '<*>', ' ']",3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,"['/user/root/rand6/_temporary/_task_200811101024_0013_m_001983_0/part-01983.', 'blk_8861349372992394289']",BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_001983_0/part-01983. blk_8861349372992394289
300,081111,075054,23885,INFO,dfs.DataNode$PacketResponder,"['PacketResponder', ' ', '<*>', ' ', 'for', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'terminating']",dc2c74b7,PacketResponder <*> for block <*> terminating,"['2', 'blk_-1049340855430710153']",PacketResponder 2 for block blk_-1049340855430710153 terminating
301,081111,075114,23523,INFO,dfs.DataNode$PacketResponder,"['PacketResponder', ' ', '<*>', ' ', 'for', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'terminating']",dc2c74b7,PacketResponder <*> for block <*> terminating,"['1', 'blk_703049809255765647']",PacketResponder 1 for block blk_703049809255765647 terminating
302,081111,075129,23397,INFO,dfs.DataNode$DataXceiver,"['Receiving', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'src', ':', ' ', '/<*>', ' ', 'dest', ':', ' ', '/<*>']",bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-7460532841070848624', '10.250.15.67:55076', '10.250.15.67:50010']",Receiving block blk_-7460532841070848624 src: /10.250.15.67:55076 dest: /10.250.15.67:50010
303,081111,075151,23925,INFO,dfs.DataNode$DataXceiver,"['Receiving', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'src', ':', ' ', '/<*>', ' ', 'dest', ':', ' ', '/<*>']",bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-7623732795385061487', '10.251.122.65:40641', '10.251.122.65:50010']",Receiving block blk_-7623732795385061487 src: /10.251.122.65:40641 dest: /10.251.122.65:50010
304,081111,075158,33,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.allocateBlock', ':', ' ', '/user/root/rand6/_temporary/_task_200811101024_0013_m_002009_1/part-02009.', ' ', ' ', '<*>', ' ']",3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,"['/user/root/rand6/_temporary/_task_200811101024_0013_m_002009_1/part-02009.', 'blk_-7367386750462511488']",BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_002009_1/part-02009. blk_-7367386750462511488
305,081111,075212,30,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.addStoredBlock', ':', ' ', 'blockMap', ' ', 'updated', ':', ' ', '<*>', ' ', 'is', ' ', 'added', ' ', 'to', ' ', ' ', '<*>', ' ', ' ', 'size', ' ', '<*>']",5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.251.111.228:50010', 'blk_-1237539644269634790', '67108864']",BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.228:50010 is added to blk_-1237539644269634790 size 67108864
306,081111,075317,23851,INFO,dfs.DataNode$DataXceiver,"['Receiving', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'src', ':', ' ', '/<*>', ' ', 'dest', ':', ' ', '/<*>']",bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_7713504868233504097', '10.251.127.191:36437', '10.251.127.191:50010']",Receiving block blk_7713504868233504097 src: /10.251.127.191:36437 dest: /10.251.127.191:50010
307,081111,075345,29,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.addStoredBlock', ':', ' ', 'blockMap', ' ', 'updated', ':', ' ', '<*>', ' ', 'is', ' ', 'added', ' ', 'to', ' ', ' ', '<*>', ' ', ' ', 'size', ' ', '<*>']",5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.251.65.203:50010', 'blk_8005746184358076390', '67108864']",BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.65.203:50010 is added to blk_8005746184358076390 size 67108864
308,081111,075408,23362,INFO,dfs.DataNode$PacketResponder,"['Received', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'of', ' ', 'size', ' ', '<*>', ' ', 'from', ' ', '/', ' ', '<*>', ' ']",198933df,Received block <*> of size <*> from / <*>,[],Received block blk_955083461510572332 of size 41287838 from /10.251.107.242
309,081111,075537,23945,INFO,dfs.DataNode$PacketResponder,"['PacketResponder', ' ', '<*>', ' ', 'for', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'terminating']",dc2c74b7,PacketResponder <*> for block <*> terminating,"['0', 'blk_283922378823540530']",PacketResponder 0 for block blk_283922378823540530 terminating
310,081111,075616,28,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.delete', ':', ' ', ' ', '<*>', ' ', ' ', 'is', ' ', 'added', ' ', 'to', ' ', 'invalidSet', ' ', 'of', ' ', '<*>']",d63ef163,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,"['blk_4471044334742081825', '10.250.15.198:50010']",BLOCK* NameSystem.delete: blk_4471044334742081825 is added to invalidSet of 10.250.15.198:50010
311,081111,075619,28,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.delete', ':', ' ', ' ', '<*>', ' ', ' ', 'is', ' ', 'added', ' ', 'to', ' ', 'invalidSet', ' ', 'of', ' ', '<*>']",d63ef163,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,"['blk_-3671953658029337449', '10.250.14.143:50010']",BLOCK* NameSystem.delete: blk_-3671953658029337449 is added to invalidSet of 10.250.14.143:50010
312,081111,075623,28,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.delete', ':', ' ', ' ', '<*>', ' ', ' ', 'is', ' ', 'added', ' ', 'to', ' ', 'invalidSet', ' ', 'of', ' ', '<*>']",d63ef163,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,"['blk_-75893538967225087', '10.250.15.198:50010']",BLOCK* NameSystem.delete: blk_-75893538967225087 is added to invalidSet of 10.250.15.198:50010
313,081111,075626,28,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.delete', ':', ' ', ' ', '<*>', ' ', ' ', 'is', ' ', 'added', ' ', 'to', ' ', 'invalidSet', ' ', 'of', ' ', '<*>']",d63ef163,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,"['blk_805187982300776163', '10.251.73.188:50010']",BLOCK* NameSystem.delete: blk_805187982300776163 is added to invalidSet of 10.251.73.188:50010
314,081111,075628,28,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.delete', ':', ' ', ' ', '<*>', ' ', ' ', 'is', ' ', 'added', ' ', 'to', ' ', 'invalidSet', ' ', 'of', ' ', '<*>']",d63ef163,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,"['blk_4631777956354958682', '10.251.30.134:50010']",BLOCK* NameSystem.delete: blk_4631777956354958682 is added to invalidSet of 10.251.30.134:50010
315,081111,075629,28,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.delete', ':', ' ', ' ', '<*>', ' ', ' ', 'is', ' ', 'added', ' ', 'to', ' ', 'invalidSet', ' ', 'of', ' ', '<*>']",d63ef163,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,"['blk_-7595375726951801956', '10.251.122.79:50010']",BLOCK* NameSystem.delete: blk_-7595375726951801956 is added to invalidSet of 10.251.122.79:50010
316,081111,075631,28,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.delete', ':', ' ', ' ', '<*>', ' ', ' ', 'is', ' ', 'added', ' ', 'to', ' ', 'invalidSet', ' ', 'of', ' ', '<*>']",d63ef163,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,"['blk_-4681205519208992498', '10.250.6.191:50010']",BLOCK* NameSystem.delete: blk_-4681205519208992498 is added to invalidSet of 10.250.6.191:50010
317,081111,075632,28,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.delete', ':', ' ', ' ', '<*>', ' ', ' ', 'is', ' ', 'added', ' ', 'to', ' ', 'invalidSet', ' ', 'of', ' ', '<*>']",d63ef163,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,"['blk_5702487846232575705', '10.250.14.38:50010']",BLOCK* NameSystem.delete: blk_5702487846232575705 is added to invalidSet of 10.250.14.38:50010
318,081111,075634,28,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.delete', ':', ' ', ' ', '<*>', ' ', ' ', 'is', ' ', 'added', ' ', 'to', ' ', 'invalidSet', ' ', 'of', ' ', '<*>']",d63ef163,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,"['blk_4834069779372284635', '10.251.71.97:50010']",BLOCK* NameSystem.delete: blk_4834069779372284635 is added to invalidSet of 10.251.71.97:50010
319,081111,075636,28,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.delete', ':', ' ', ' ', '<*>', ' ', ' ', 'is', ' ', 'added', ' ', 'to', ' ', 'invalidSet', ' ', 'of', ' ', '<*>']",d63ef163,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,"['blk_3735517274901501821', '10.250.6.4:50010']",BLOCK* NameSystem.delete: blk_3735517274901501821 is added to invalidSet of 10.250.6.4:50010
320,081111,075637,28,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.delete', ':', ' ', ' ', '<*>', ' ', ' ', 'is', ' ', 'added', ' ', 'to', ' ', 'invalidSet', ' ', 'of', ' ', '<*>']",d63ef163,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,"['blk_5018797996887008111', '10.251.89.155:50010']",BLOCK* NameSystem.delete: blk_5018797996887008111 is added to invalidSet of 10.251.89.155:50010
321,081111,075638,28,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.delete', ':', ' ', ' ', '<*>', ' ', ' ', 'is', ' ', 'added', ' ', 'to', ' ', 'invalidSet', ' ', 'of', ' ', '<*>']",d63ef163,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,"['blk_-566178736644429906', '10.251.70.37:50010']",BLOCK* NameSystem.delete: blk_-566178736644429906 is added to invalidSet of 10.251.70.37:50010
322,081111,075640,28,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.delete', ':', ' ', ' ', '<*>', ' ', ' ', 'is', ' ', 'added', ' ', 'to', ' ', 'invalidSet', ' ', 'of', ' ', '<*>']",d63ef163,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,"['blk_-8121498678081035000', '10.250.11.100:50010']",BLOCK* NameSystem.delete: blk_-8121498678081035000 is added to invalidSet of 10.250.11.100:50010
323,081111,075657,23748,INFO,dfs.DataNode$DataXceiver,"['Receiving', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'src', ':', ' ', '/<*>', ' ', 'dest', ':', ' ', '/<*>']",bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_7996616083434301906', '10.251.123.195:53947', '10.251.123.195:50010']",Receiving block blk_7996616083434301906 src: /10.251.123.195:53947 dest: /10.251.123.195:50010
324,081111,075727,19,INFO,dfs.FSDataset,"['Deleting', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'file', ' ', '/mnt/hadoop/dfs/data/current/subdir46/', ' ', '<*>', ' ']",dc6edd61,Deleting block <*> file <*> <*>,[],Deleting block blk_6888300867578983331 file /mnt/hadoop/dfs/data/current/subdir46/blk_6888300867578983331
325,081111,075743,23596,INFO,dfs.DataNode$PacketResponder,"['PacketResponder', ' ', '<*>', ' ', 'for', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'terminating']",dc2c74b7,PacketResponder <*> for block <*> terminating,"['0', 'blk_7625391056418655045']",PacketResponder 0 for block blk_7625391056418655045 terminating
326,081111,075746,19,INFO,dfs.FSDataset,"['Deleting', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'file', ' ', '/mnt/hadoop/dfs/data/current/subdir33/', ' ', '<*>', ' ']",dc6edd61,Deleting block <*> file <*> <*>,[],Deleting block blk_-8443921001690182522 file /mnt/hadoop/dfs/data/current/subdir33/blk_-8443921001690182522
327,081111,075747,23844,INFO,dfs.DataNode$DataXceiver,"['Receiving', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'src', ':', ' ', '/<*>', ' ', 'dest', ':', ' ', '/<*>']",bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_706826531153199550', '10.250.5.161:58254', '10.250.5.161:50010']",Receiving block blk_706826531153199550 src: /10.250.5.161:58254 dest: /10.250.5.161:50010
328,081111,075753,19,INFO,dfs.FSDataset,"['Deleting', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'file', ' ', '/mnt/hadoop/dfs/data/current/subdir30/', ' ', '<*>', ' ']",dc6edd61,Deleting block <*> file <*> <*>,[],Deleting block blk_-7446091384471755694 file /mnt/hadoop/dfs/data/current/subdir30/blk_-7446091384471755694
329,081111,075759,19,INFO,dfs.FSDataset,"['Deleting', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'file', ' ', '/mnt/hadoop/dfs/data/current/subdir56/', ' ', '<*>', ' ']",dc6edd61,Deleting block <*> file <*> <*>,[],Deleting block blk_-4352313989800650828 file /mnt/hadoop/dfs/data/current/subdir56/blk_-4352313989800650828
330,081111,075809,19,INFO,dfs.FSDataset,"['Deleting', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'file', ' ', '/mnt/hadoop/dfs/data/current/subdir26/', ' ', '<*>', ' ']",dc6edd61,Deleting block <*> file <*> <*>,[],Deleting block blk_-6292499669518281202 file /mnt/hadoop/dfs/data/current/subdir26/blk_-6292499669518281202
331,081111,075809,23659,INFO,dfs.DataNode$PacketResponder,"['PacketResponder', ' ', '<*>', ' ', 'for', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'terminating']",dc2c74b7,PacketResponder <*> for block <*> terminating,"['0', 'blk_-4582442491366282435']",PacketResponder 0 for block blk_-4582442491366282435 terminating
332,081111,075810,19,INFO,dfs.FSDataset,"['Deleting', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'file', ' ', '/mnt/hadoop/dfs/data/current/subdir63/', ' ', '<*>', ' ']",dc6edd61,Deleting block <*> file <*> <*>,[],Deleting block blk_-6750694665033046901 file /mnt/hadoop/dfs/data/current/subdir63/blk_-6750694665033046901
333,081111,075814,19,INFO,dfs.FSDataset,"['Deleting', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'file', ' ', '/mnt/hadoop/dfs/data/current/', ' ', '<*>', ' ']",dc6edd61,Deleting block <*> file <*> <*>,[],Deleting block blk_-6131345369657245178 file /mnt/hadoop/dfs/data/current/blk_-6131345369657245178
334,081111,075824,19,INFO,dfs.FSDataset,"['Deleting', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'file', ' ', '/mnt/hadoop/dfs/data/current/', ' ', '<*>', ' ']",dc6edd61,Deleting block <*> file <*> <*>,[],Deleting block blk_-3575718350717794894 file /mnt/hadoop/dfs/data/current/blk_-3575718350717794894
335,081111,075833,19,INFO,dfs.FSDataset,"['Deleting', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'file', ' ', '/mnt/hadoop/dfs/data/current/subdir38/', ' ', '<*>', ' ']",dc6edd61,Deleting block <*> file <*> <*>,[],Deleting block blk_-4380385204018751771 file /mnt/hadoop/dfs/data/current/subdir38/blk_-4380385204018751771
336,081111,075838,19,INFO,dfs.FSDataset,"['Deleting', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'file', ' ', '/mnt/hadoop/dfs/data/current/subdir54/', ' ', '<*>', ' ']",dc6edd61,Deleting block <*> file <*> <*>,[],Deleting block blk_-3594701313167635091 file /mnt/hadoop/dfs/data/current/subdir54/blk_-3594701313167635091
337,081111,075844,18,INFO,dfs.FSDataset,"['Deleting', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'file', ' ', '/mnt/hadoop/dfs/data/current/subdir16/', ' ', '<*>', ' ']",dc6edd61,Deleting block <*> file <*> <*>,[],Deleting block blk_-1693418636466747515 file /mnt/hadoop/dfs/data/current/subdir16/blk_-1693418636466747515
338,081111,075854,19,INFO,dfs.FSDataset,"['Deleting', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'file', ' ', '/mnt/hadoop/dfs/data/current/subdir34/', ' ', '<*>', ' ']",dc6edd61,Deleting block <*> file <*> <*>,[],Deleting block blk_5806397523737304814 file /mnt/hadoop/dfs/data/current/subdir34/blk_5806397523737304814
339,081111,075901,18,INFO,dfs.FSDataset,"['Deleting', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'file', ' ', '/mnt/hadoop/dfs/data/current/subdir45/', ' ', '<*>', ' ']",dc6edd61,Deleting block <*> file <*> <*>,[],Deleting block blk_-1345585044778938153 file /mnt/hadoop/dfs/data/current/subdir45/blk_-1345585044778938153
340,081111,075901,19,INFO,dfs.FSDataset,"['Deleting', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'file', ' ', '/mnt/hadoop/dfs/data/current/', ' ', '<*>', ' ']",dc6edd61,Deleting block <*> file <*> <*>,[],Deleting block blk_2489882700357182381 file /mnt/hadoop/dfs/data/current/blk_2489882700357182381
